Data;Direttrice;Partenza;Arrivo;NumeroTreniProgrammati;NumeroTreniCircolanti;NumeroTreniAnnullati;NumeroTreniInritardo;PercentualeTreniCircolanti;PercentualeTreniAnnullati;PercentualeTreniInritardo ;IndiceRegolarita;RisarcUtenti;note
2012-07;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;523;522;1;46;0,998087954;0,001912046;0,087954111;0,912045889;0;
2012-07;Atlantique;POITIERS;PARIS MONTPARNASSE;487;487;0;48;1;0;0,098562628;0,901437372;0;
2012-07;Atlantique;PARIS MONTPARNASSE;NANTES;515;515;0;21;1;0;0,040776699;0,959223301;0;
2012-07;Sud-Est;PARIS LYON;MACON LOCHE;183;183;0;15;1;0;0,081967213;0,918032787;0;
2012-07;Sud-Est;PARIS LYON;TOULON;266;266;0;33;1;0;0,12406015;0,87593985;0;
2012-07;Sud-Est;ANNECY;PARIS LYON;204;204;0;8;1;0;0,039215686;0,960784314;0;
2012-07;Sud-Est;PARIS LYON;NIMES;397;397;0;65;1;0;0,16372796;0,83627204;1;
2012-07;Est;METZ;PARIS EST;302;302;0;26;1;0;0,086092715;0,913907285;0;
2012-08;Est;PARIS EST;NANCY;298;298;0;13;1;0;0,043624161;0,956375839;0;La quasi totalitͩ des retards du mois d'ao�_t se sont produit le 16 ao�_t �_ cause d'un accident de personne �_ Vaires.
2012-08;Atlantique;PARIS MONTPARNASSE;POITIERS;452;452;0;12;1;0;0,026548673;0,973451327;0;
2012-08;Atlantique;NANTES;PARIS MONTPARNASSE;559;558;1;36;0,998211091;0,001788909;0,064400716;0,935599284;0;
2012-08;Atlantique;PARIS MONTPARNASSE;NANTES;528;528;0;29;1;0;0,054924242;0,945075758;0;
2012-08;Sud-Est;LYON PART DIEU;MONTPELLIER;376;376;0;66;1;0;0,175531915;0,824468085;1;
2012-08;Sud-Est;LYON PART DIEU;PARIS LYON;539;539;0;11;1;0;0,020408163;0,979591837;0;
2012-08;Sud-Est;PARIS LYON;LYON PART DIEU;531;531;0;26;1;0;0,048964218;0,951035782;0;
2012-08;Sud-Est;MACON LOCHE;PARIS LYON;178;178;0;9;1;0;0,050561798;0,949438202;0;
2012-08;Sud-Est;PERPIGNAN;PARIS LYON;166;166;0;21;1;0;0,126506024;0,873493976;0;
2012-08;Sud-Est;PARIS LYON;PERPIGNAN;163;163;0;16;1;0;0,098159509;0,901840491;0;
2012-11;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;132;132;0;12;1;0;0,090909091;0,909090909;0;
2012-11;Sud-Est;PARIS LYON;BESANCON FRANCHE COMTE TGV;230;230;0;22;1;0;0,095652174;0,904347826;0;
2012-11;Sud-Est;VALENCE ALIXAN TGV;PARIS LYON;232;232;0;35;1;0;0,150862069;0,849137931;1;
2012-11;Atlantique;PARIS MONTPARNASSE;VANNES;180;180;0;13;1;0;0,072222222;0,927777778;0;
2012-11;Sud-Est;AVIGNON TGV;PARIS LYON;363;363;0;59;1;0;0,162534435;0,837465565;1;
2012-11;Sud-Est;PARIS LYON;AVIGNON TGV;382;382;0;33;1;0;0,086387435;0,913612565;0;
2012-11;Est;STRASBOURG;PARIS EST;448;447;1;38;0,997767857;0,002232143;0,084821429;0,915178571;0;
2012-11;Nord;ARRAS;PARIS NORD;332;332;0;22;1;0;0,06626506;0,93373494;0;
2012-09;Nord;DUNKERQUE;PARIS NORD;95;95;0;4;1;0;0,042105263;0,957894737;0;Circulation fortement dͩgradͩe le 3 septembre par un incident important qui s'est produit sur la ligne �_ grande vitesse au niveau de la gare d'Arras (incident touchant les installations catͩnaires avec de lourdes consͩquences en termes de retard sur les trains).
2012-08;Est;PARIS EST;REIMS;224;224;0;17;1;0;0,075892857;0,924107143;0;La quasi totalitͩ des retards du mois d'ao�_t se sont produit le 16 ao�_t �_ cause d'un accident de personne �_ Vaires.
2012-08;Atlantique;PARIS MONTPARNASSE;TOULOUSE MATABIAU;150;150;0;9;1;0;0,06;0,94;0;
2012-08;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;89;89;0;8;1;0;0,08988764;0,91011236;0;
2012-08;Atlantique;PARIS MONTPARNASSE;QUIMPER;190;190;0;12;1;0;0,063157895;0,936842105;0;
2012-08;Atlantique;PARIS MONTPARNASSE;ST MALO;63;63;0;0;1;0;0;1;0;
2012-08;Sud-Est;PARIS LYON;BELLEGARDE (AIN);262;262;0;22;1;0;0,083969466;0,916030534;0;
2012-09;Atlantique;PARIS MONTPARNASSE;BREST;183;183;0;6;1;0;0,032786885;0,967213115;0;
2012-08;Atlantique;TOURS;PARIS MONTPARNASSE;185;185;0;13;1;0;0,07027027;0,92972973;0;
2012-08;Sud-Est;PARIS LYON;TOULON;254;254;0;29;1;0;0,114173228;0,885826772;0;
2012-09;Nord;PARIS NORD;ARRAS;358;358;0;40;1;0;0,111731844;0,888268156;0;Circulation fortement dͩgradͩe le 3 septembre par un incident important qui s'est produit sur la ligne �_ grande vitesse au niveau de la gare d'Arras. Il s'agissait d'un incident touchant les installations catͩnaires avec de lourdes consͩquences en termes de retard sur les trains.
2012-09;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;636;635;1;58;0,998427673;0,001572327;0,091194969;0,908805031;0;
2012-10;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;208;208;0;39;1;0;0,1875;0,8125;1;
2012-09;Sud-Est;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;115;115;0;9;1;0;0,07826087;0,92173913;0;
2012-09;Atlantique;ST MALO;PARIS MONTPARNASSE;99;99;0;0;1;0;0;1;0;
2012-09;Atlantique;PARIS MONTPARNASSE;VANNES;180;180;0;8;1;0;0,044444444;0,955555556;0;
2012-09;Sud-Est;PARIS LYON;AVIGNON TGV;364;364;0;25;1;0;0,068681319;0,931318681;0;
2012-09;Sud-Est;PERPIGNAN;PARIS LYON;151;151;0;16;1;0;0,105960265;0,894039735;0;
2012-09;Sud-Est;PARIS LYON;PERPIGNAN;153;153;0;12;1;0;0,078431373;0,921568627;0;
2012-09;Est;REIMS;PARIS EST;227;227;0;15;1;0;0,066079295;0,933920705;0;
2012-08;Nord;MARSEILLE ST CHARLES;LILLE;128;128;0;39;1;0;0,3046875;0,6953125;1;Les circulations ont ͩtͩ impactͩes par des dͩrangements des installations ferroviaires et quelques difficultͩs liͩes aux rames TGV. Plusieurs accidents de personnes ont ͩgalement marquͩ le mois d'ao�_t notamment sur la ligne �_ grande vitesse du Sud-Est les 16 et 30 ao�_t.
2012-08;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;227;227;0;10;1;0;0,044052863;0,955947137;0;
2012-08;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;216;216;0;15;1;0;0,069444444;0,930555556;0;
2012-07;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;274;274;0;30;1;0;0,109489051;0,890510949;0;
2012-08;Sud-Est;PARIS LYON;AIX EN PROVENCE TGV;439;439;0;46;1;0;0,104783599;0,895216401;0;
2012-07;Atlantique;PARIS MONTPARNASSE;VANNES;216;216;0;19;1;0;0,087962963;0,912037037;0;
2012-08;Atlantique;LAVAL;PARIS MONTPARNASSE;229;229;0;10;1;0;0,043668122;0,956331878;0;
2012-08;Atlantique;BREST;PARIS MONTPARNASSE;177;177;0;3;1;0;0,016949153;0,983050847;0;
2012-08;Nord;PARIS NORD;LILLE;573;572;1;53;0,998254799;0,001745201;0,092495637;0,907504363;0;
2012-08;Nord;DOUAI;PARIS NORD;185;185;0;20;1;0;0,108108108;0,891891892;0;
2012-09;Nord;LILLE;PARIS NORD;567;565;2;57;0,996472663;0,003527337;0,100529101;0,899470899;0;Circulation fortement dͩgradͩe le 3 septembre par un incident important qui s'est produit sur la ligne �_ grande vitesse au niveau de la gare d'Arras (incident touchant les installations catͩnaires avec de lourdes consͩquences en termes de retard sur les trains).
2012-09;Atlantique;PARIS MONTPARNASSE;LE MANS;434;434;0;35;1;0;0,080645161;0,919354839;0;
2012-09;Atlantique;PARIS MONTPARNASSE;NANTES;564;564;0;27;1;0;0,04787234;0,95212766;0;
2012-09;Atlantique;PARIS MONTPARNASSE;LAVAL;234;234;0;12;1;0;0,051282051;0,948717949;0;
2012-09;Sud-Est;PARIS LYON;LYON PART DIEU;613;613;0;14;1;0;0,022838499;0,977161501;0;
2012-09;Atlantique;LYON PART DIEU;RENNES;46;46;0;2;1;0;0,043478261;0,956521739;0;
2012-09;Sud-Est;PARIS LYON;MONTPELLIER;338;338;0;24;1;0;0,071005917;0,928994083;0;
2012-09;Sud-Est;PARIS LYON;MACON LOCHE;175;175;0;7;1;0;0,04;0,96;0;
2012-09;Est;NANCY;PARIS EST;288;288;0;16;1;0;0,055555556;0,944444444;0;
2012-09;Est;PARIS EST;METZ;304;304;0;11;1;0;0,036184211;0,963815789;0;
2012-11;Sud-Est;CHAMBERY CHALLES LES EAUX;PARIS LYON;197;197;0;46;1;0;0,233502538;0,766497462;1;Liaison assurͩe en grande partie par des TGV en provenance d'Italie dont la rͩgularitͩ est perfectible.
2012-11;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;600;600;0;151;1;0;0,251666667;0,748333333;1;Fragilitͩ de cette liaison liͩe �_ la longueur du parcours des trains assurant cette desserte.
2012-11;Atlantique;LA ROCHELLE VILLE;PARIS MONTPARNASSE;215;215;0;34;1;0;0,158139535;0,841860465;1;
2012-10;Atlantique;BORDEAUX ST JEAN;PARIS MONTPARNASSE;664;658;6;95;0,990963855;0,009036145;0,143072289;0,856927711;0;
2012-10;Sud-Est;PARIS LYON;BELLEGARDE (AIN);271;270;1;42;0,996309963;0,003690037;0,15498155;0,84501845;1;
2012-11;Atlantique;BREST;PARIS MONTPARNASSE;167;167;0;10;1;0;0,05988024;0,94011976;0;
2012-11;Atlantique;LAVAL;PARIS MONTPARNASSE;235;235;0;26;1;0;0,110638298;0,889361702;0;
2012-11;Atlantique;RENNES;LYON PART DIEU;80;80;0;14;1;0;0,175;0,825;1;
2012-11;Sud-Est;GRENOBLE;PARIS LYON;238;237;1;20;0,995798319;0,004201681;0,084033613;0,915966387;0;
2012-11;Nord;DUNKERQUE;PARIS NORD;109;109;0;1;1;0;0,009174312;0,990825688;0;
2012-11;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;114;114;0;26;1;0;0,228070175;0,771929825;1;Des actes de malveillance et de nombreux heurt d'animaux sauvages sur la ligne �_ Grande Vitesse Paris Lyon ont perturbͩ la circulation des trains de cette relation.
2012-11;Atlantique;PARIS MONTPARNASSE;ST PIERRE DES CORPS;459;459;0;29;1;0;0,063180828;0,936819172;0;
2012-11;Atlantique;PARIS MONTPARNASSE;ANGOULEME;321;321;0;31;1;0;0,096573209;0,903426791;0;
2012-11;Atlantique;RENNES;PARIS MONTPARNASSE;556;556;0;59;1;0;0,106115108;0,893884892;0;
2012-11;Atlantique;PARIS MONTPARNASSE;NANTES;556;556;0;48;1;0;0,086330935;0,913669065;0;
2012-11;Sud-Est;NIMES;PARIS LYON;355;354;1;56;0,997183099;0,002816901;0,157746479;0,842253521;1;
2012-11;Sud-Est;PARIS LYON;NIMES;340;340;0;50;1;0;0,147058824;0,852941176;0;
2012-11;Est;NANTES;STRASBOURG;57;57;0;7;1;0;0,122807018;0,877192982;0;
2012-11;Est;REIMS;PARIS EST;231;231;0;29;1;0;0,125541126;0,874458874;0;
2012-11;Est;PARIS EST;REIMS;243;243;0;17;1;0;0,069958848;0,930041152;0;
2012-10;Sud-Est;LYON PART DIEU;MONTPELLIER;374;366;8;78;0,978609626;0,021390374;0,20855615;0,79144385;1;Intempͩries en fin de mois et trois accidents de personne.
2012-10;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;115;115;0;15;1;0;0,130434783;0,869565217;0;
2012-10;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;520;509;11;30;0,978846154;0,021153846;0,057692308;0,942307692;0;
2011-10;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;167;167;0;27;1;0;0,161676647;0,838323353;1;
2011-10;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;203;202;1;30;0,995073892;0,004926108;0,147783251;0,852216749;0;
2011-10;Sud-Est;MARSEILLE ST CHARLES;LYON PART DIEU;553;550;3;128;0,994575045;0,005424955;0,231464738;0,768535262;1;
2011-09;Sud-Est;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;116;116;0;19;1;0;0,163793103;0,836206897;1;
2011-09;Atlantique;RENNES;PARIS MONTPARNASSE;560;560;0;16;1;0;0,028571429;0,971428571;0;
2011-09;Atlantique;PARIS MONTPARNASSE;RENNES;565;565;0;49;1;0;0,086725664;0,913274336;0;
2011-10;Sud-Est;PARIS LYON;DIJON VILLE;393;393;0;16;1;0;0,040712468;0,959287532;0;
2011-09;Sud-Est;PERPIGNAN;PARIS LYON;129;129;0;15;1;0;0,11627907;0,88372093;0;
2011-10;Nord;LYON PART DIEU;LILLE;315;314;1;74;0,996825397;0,003174603;0,234920635;0,765079365;1;
2011-09;Sud-Est;ANNECY;PARIS LYON;196;196;0;19;1;0;0,096938776;0,903061224;0;
2011-10;Atlantique;TOULOUSE MATABIAU;PARIS MONTPARNASSE;118;117;1;31;0,991525424;0,008474576;0,262711864;0,737288136;1;
2011-11;Atlantique;PARIS MONTPARNASSE;LA ROCHELLE VILLE;174;173;1;19;0,994252874;0,005747126;0,109195402;0,890804598;0;
2011-11;Sud-Est;PARIS LYON;CHAMBERY CHALLES LES EAUX;190;190;0;20;1;0;0,105263158;0,894736842;0;
2011-11;Sud-Est;AIX EN PROVENCE TGV;PARIS LYON;434;432;2;48;0,995391705;0,004608295;0,110599078;0,889400922;0;
2011-10;Sud-Est;PARIS LYON;VALENCE ALIXAN TGV;259;259;0;22;1;0;0,084942085;0,915057915;0;
2011-10;Sud-Est;BELLEGARDE (AIN);PARIS LYON;263;263;0;30;1;0;0,114068441;0,885931559;0;
2011-10;Sud-Est;PARIS LYON;BELLEGARDE (AIN);261;261;0;37;1;0;0,141762452;0,858237548;0;
2011-10;Atlantique;TOURS;PARIS MONTPARNASSE;162;162;0;22;1;0;0,135802469;0,864197531;0;
2011-10;Atlantique;PARIS MONTPARNASSE;TOURS;186;186;0;51;1;0;0,274193548;0,725806452;1;
2011-11;Nord;MARSEILLE ST CHARLES;LILLE;197;197;0;34;1;0;0,172588832;0,827411168;1;
2011-10;Sud-Est;MARSEILLE ST CHARLES;PARIS LYON;482;478;4;44;0,991701245;0,008298755;0,091286307;0,908713693;0;
2011-10;Atlantique;PARIS MONTPARNASSE;POITIERS;454;454;0;39;1;0;0,085903084;0,914096916;0;
2011-10;Atlantique;PARIS MONTPARNASSE;QUIMPER;171;171;0;19;1;0;0,111111111;0,888888889;0;
2011-10;Sud-Est;PARIS LYON;LYON PART DIEU;647;646;1;40;0,998454405;0,001545595;0,061823802;0,938176198;0;
2011-10;Atlantique;LYON PART DIEU;RENNES;60;60;0;30;1;0;0,5;0,5;1;
2011-10;Sud-Est;PARIS LYON;MACON LOCHE;184;183;1;9;0,994565217;0,005434783;0,048913043;0,951086957;0;
2011-10;Sud-Est;MACON LOCHE;PARIS LYON;186;186;0;17;1;0;0,091397849;0,908602151;0;
2011-10;Sud-Est;NICE VILLE;PARIS LYON;175;175;0;27;1;0;0,154285714;0,845714286;1;
2011-10;Sud-Est;PARIS LYON;NIMES;374;372;2;48;0,994652406;0,005347594;0,128342246;0,871657754;0;
2011-10;Est;REIMS;PARIS EST;234;233;1;22;0,995726496;0,004273504;0,094017094;0,905982906;0;
2011-11;Sud-Est;LYON PART DIEU;MARSEILLE ST CHARLES;548;548;0;115;1;0;0,209854015;0,790145985;1;
2011-11;Sud-Est;PARIS LYON;MARSEILLE ST CHARLES;507;507;0;29;1;0;0,057199211;0,942800789;0;
2011-11;Atlantique;ANGOULEME;PARIS MONTPARNASSE;364;362;2;32;0,994505495;0,005494505;0,087912088;0,912087912;0;
